id,X,Y
7820,395075.3538,4619700.223
7821,395163.64,4619663.52
7822,394870.6744,4619272.085
7823,394606.9277,4619127.663
7824,394906.9223,4619729.035
7825,395118.181,4619468.818
7826,395234.9316,4619317.289
7827,394638.6285,4619859.357
7828,394787.828,4619406.004
7829,394542.5963,4619536.867
7830,394894.106,4619112.597
7831,395318.3839,4619556.188
7832,394971.8474,4619525.513
7833,395448.5244,4619241.232
7834,394675.5652,4619840.905
7835,395189.0436,4619978.513
7836,394541.8778,4619212.74
7837,395540.3754,4619729.219
7838,394650.7074,4619189.979
7839,394591.9354,4619762.96
7840,395236.918,4619948.344
7841,394720.6648,4619541.624
7842,394719.2955,4619294.367
7843,394780.1263,4619740.717
7844,394579.5613,4619020.512
7845,394876.0682,4619594.906
7846,394756.4863,4619489.27
7847,395389.1414,4619420.88
7848,394908.9351,4619663.758
7849,395452.0558,4619140.951
7850,394783.5569,4619407.8
7851,394781.0405,4619537.223
7852,394643.0259,4619196.107
7853,395276.6751,4619536.764
7854,395011.5601,4619277.603
7855,394982.1059,4619139.74
7856,395186.3351,4619893.572
7857,394680.9376,4619028.16
7858,395514.5452,4619148.693
7859,394890.5101,4619046.993
7860,395472.0466,4619916.057
7861,395427.9148,4619540.729
7862,395067.82,4619565.168
7863,395188.6118,4619600.848
7864,394694.8327,4619142.269
7865,394962.7705,4619195.475
7866,395314.5473,4619559.295
7867,394676.5217,4619932.233
7868,395090.6531,4619536.164
7869,395441.7168,4619888.649
7870,394696.1832,4619869.737
7871,395469.7401,4619470.903
7872,395092.2754,4619625.666
7873,394778.3182,4619508.739
7874,395328.0568,4619818.626
7875,394801.125,4619124.788
7876,395288.3156,4619853.757
7877,394622.8631,4619860.802
7878,395111.9633,4619807.242
7879,395107.3375,4619860.597
7880,395310.2282,4619746.883
7881,395486.7825,4619129.444
7882,395265.752,4619114.886
7883,395130.4624,4619671.444
7884,394773.7809,4619148.826
7885,395538.1616,4619674.118
7886,394579.2206,4619763.255
7887,395072.5406,4619840.83
7888,395027.409,4619534.716
7889,394590.6403,4619973.669
7890,394754.4363,4619423.145
7891,394676.8518,4619967.092
7892,395281.8825,4619543.984
7893,394583.3123,4619830.615
7894,394600.9437,4619862.489
7895,394739.3477,4619750.205
7896,395166.7444,4619209.208
7897,394661.0362,4619840.103
7898,395120.8035,4619499.876
7899,394580.4075,4619976.419
7900,395096.3303,4619573.496
7901,394659.7262,4618995.549
7902,395024.2044,4619089.7
7903,395447.5036,4619499.929
7904,395149.1594,4619964.272
7905,395384.1665,4619005.099
7906,394681.8896,4619002.754
7907,395410.3884,4619788.402
7908,395010.5436,4619192.69
7909,395051.0454,4619644.01
7910,394940.6931,4619500.563
7911,394901.2994,4619657.407
7912,394770.9032,4619206.579
7913,394784.5345,4619560.289
7914,394864.6184,4619567.455
7915,395127.1764,4619151.283
7916,394596.1963,4619692.196
7917,394627.3034,4619071.635
7918,394569.1628,4619670.725
7919,395534.4923,4619596.949
7920,395221.1328,4619041.319
7921,394621.2244,4619085.903
7922,395236.5227,4619835.967
7923,395405.1921,4619464.008
7924,395372.0468,4619213.762
7925,394804.9019,4619407.651
7926,395508.2651,4619189.457
7927,395458.5915,4619974.344
7928,395452.942,4619917.868
7929,394785.4979,4619252.064
7930,394814.5865,4619357.52
7931,394830.6284,4619846.386
7932,394863.0218,4619771.928
7933,395435.3732,4619518.106
7934,394918.0098,4619750.635
7935,394993.23,4619457.069
7936,395309.4905,4619485.676
7937,395003.3096,4619714.362
7938,395370.3282,4619345.003
7939,394971.6989,4619539.551
7940,395140.3186,4619723.542
7941,395172.2909,4619625.515
7942,395046.6841,4619762.066
7943,395460.4855,4619101.678
7944,394731.9119,4619070.835
7945,395475.9162,4619645.483
7946,394827.0414,4619210.872
7947,394610.9569,4619719.67
7948,394904.0531,4619775.557
7949,394731.5913,4619789.197
7950,394863.8087,4619997.444
7951,394910.3704,4619450.497
7952,395059.1095,4619987.055
7953,395368.7444,4619229.582
7954,394834.1984,4619888.972
7955,395442.5799,4619828.625
7956,395239.5574,4619765.295
7957,395350.6228,4619381.972
7958,394587.2802,4619194.707
7959,394549.5123,4619430.878
7960,394761.6055,4618994.611
7961,395542.8964,4619179.293
7962,394863.6513,4619438.991
7963,395282.2483,4619072.396
7964,395380.3744,4619568.976
7965,394858.3385,4619840.448
7966,395099.2448,4619161.522
7967,395109.9089,4619157.53
7968,395537.1085,4619160.372
7969,395515.1354,4619463.683
7970,394577.3309,4619853.397
7971,395030.294,4619782.459
7972,394910.5792,4619057.929
7973,394725.526,4619915.311
7974,395316.2313,4619568.824
7975,395454.3852,4619981.485
7976,395066.2236,4619887.442
7977,395531.3444,4619369.039
7978,395036.0488,4619362.49
7979,394759.5147,4619265.27
7980,395184.1272,4619169.359
7981,394687.6118,4619115.889
7982,395086.8983,4619059.896
7983,395134.2616,4619961.369
7984,395345.6274,4619781.478
7985,395085.7193,4619834.241
7986,395218.2617,4619433.377
7987,395478.6788,4619949.479
7988,395207.7852,4619659.664
7989,395077.6452,4619767.923
7990,394728.7129,4619328.294
7991,395136.7596,4619967.03
7992,394626.6189,4619530.496
7993,395465.1838,4619021.702
7994,394734.3993,4619341.26
7995,395099.119,4619227.295
7996,394615.1609,4619810.351
7997,395056.1866,4619982.621
7998,395137.2798,4619762.496
7999,395523.8476,4619912.863
8000,394580.7925,4619822.428
8001,394921.3515,4619885.493
8002,394814.9205,4619286.393
8003,394718.6177,4619982.765
8004,394864.0409,4619473.699
8005,394786.8454,4619214.286
8006,395238.3933,4619320.769
8007,395150.7776,4619289.059
8008,395188.7274,4619937.02
8009,394553.3213,4619509.109
8010,395104.784,4619990.787
8011,394822.0804,4619687.52
8012,395175.1197,4619724.918
8013,394945.5371,4619290.211
8014,395109.229,4619503.265
8015,395212.5194,4619089.764
8016,395257.1258,4619338.361
8017,394655.6806,4619750.273
8018,394682.8127,4619425.926
8019,394755.6645,4619784.715
8020,395172.4943,4619647.217
8021,394832.2526,4619000.068
8022,394909.0476,4619546.689
8023,394599.2881,4619830.713
8024,395163.8598,4619939.792
8025,394956.8003,4619195.833
8026,394819.7151,4619359.968
8027,394662.2034,4619340.008
8028,394944.8007,4619574.862
8029,394694.8512,4619389.382
8030,395317.5054,4619507.173
8031,394579.9357,4619464.183
8032,394668.0122,4619500.21
8033,395458.6686,4619598.278
8034,395428.7643,4619792.969
8035,395463.5621,4619620.969
8036,394912.4023,4619996.841
8037,394542.2452,4619451.811
8038,394988.5943,4619468.514
8039,395490.6255,4619392.203
8040,395113.0221,4619387.652
8041,394566.4612,4619001.144
8042,394881.0677,4619496.288
8043,394764.26,4619528.586
8044,394752.6405,4619657.018
8045,394729.6836,4619227.631
8046,394730.9606,4619752.682
8047,394875.3476,4619597.232
8048,394814.0475,4619195.701
8049,395388.0272,4619194.385
8050,394878.1894,4619300.447
8051,394973.1821,4619565.202
8052,394993.8401,4619286.04
8053,395374.165,4618991.157
8054,394705.9531,4619405.116
8055,395163.3571,4619001.198
8056,395201.989,4619648.621
8057,395486.4528,4619478.793
8058,394628.9338,4619892.96
8059,394654.206,4618999.155
8060,394905.3842,4619860.806
8061,394900.8849,4619277.95
8062,395147.5155,4619213.896
8063,394600.5675,4619440.628
8064,395015.0336,4619398.2
8065,395193.111,4619488.952
8066,394628.4382,4619852.064
8067,394976.6739,4619993.227
8068,394949.322,4619563.141
8069,395525.0242,4619389.9
8070,394791.1735,4619147.233
8071,395205.3727,4619913.774
8072,394825.3247,4619655.359
8073,394611.8905,4619936.856
8074,395331.576,4619795.29
8075,394575.4058,4619097.446
8076,394821.7726,4619966.119
8077,394761.8285,4619083.219
8078,395043.1479,4619529.794
8079,394671.5036,4619361.117
8080,395242.1328,4619024.95
8081,395094.4424,4619160.071
8082,394952.52,4619822.699
8083,395381.824,4619626.449
8084,395021.3995,4619496.952
8085,395066.6972,4619140.46
8086,395009.2465,4619059.223
8087,395246.7998,4619577.504
8088,395453.3273,4619520.865
8089,395139.2766,4619844.337
8090,394822.6472,4619069.208
8091,395197.6414,4619151.446
8092,395002.4907,4619050.05
8093,395334.7533,4619551.4
8094,394743.8238,4619481.221
8095,395519.6636,4619579.333
8096,394935.3503,4619622.64
8097,394824.9453,4619595.655
8098,394706.4626,4619884.016
8099,394542.0598,4619131.922
8100,394577.562,4619567.886
8101,395310.1719,4619274.226
8102,394763.479,4619924.809
8103,394996.7373,4619709.557
8104,394909.5824,4619784.472
8105,394709.3425,4619998.676
8106,394963.8497,4619050.833
8107,394687.5255,4619146.473
8108,394574.1134,4619831.343
8109,395123.4132,4619771.309
8110,394806.3385,4619867.06
8111,395175.9973,4619342.931
8112,394877.8835,4619800.862
8113,395511.1501,4619558.466
8114,395507.1109,4619384.185
8115,394777.1676,4619862.842
8116,395359.1356,4619961.055
8117,395445.4516,4619644.525
8118,394694.709,4619651.413
8119,395056.3552,4619478.536
8120,394880.8501,4619351.588
8121,395370.6113,4619024.355
8122,395219.1752,4619773.309
8123,395422.1586,4619048.418
8124,394632.8474,4619917.312
8125,395395.7842,4619163.109
8126,395307.0375,4619057.955
8127,395476.3069,4619429.546
8128,394897.1735,4619150.222
8129,394851.0809,4619883.252
8130,394699.9765,4619954.737
8131,394646.1469,4619521.575
8132,395359.6427,4619176.863
8133,395545.042,4619969.513
8134,394761.6887,4619942.681
8135,394690.6128,4619983.057
8136,394550.1899,4619652.864
8137,395128.2398,4619370.556
8138,394824.2796,4619689.618
8139,394879.8654,4619760.531
8140,394797.8898,4619492.53
8141,394890.7988,4619894.521
8142,395506.0201,4619586.781
8143,394612.8274,4619215.025
8144,395293.686,4619228.744
8145,395019.4702,4619963.686
8146,394994.7209,4619171.871
8147,395524.4254,4619558.745
8148,395344.0723,4619108.557
8149,395078.1317,4619221.969
8150,394745.2936,4619784.648
8151,395002.7316,4619500.039
8152,395059.2835,4619694.378
8153,394634.9096,4619854.153
8154,394883.689,4619172.069
8155,395087.5317,4619303.323
8156,395101.7333,4619762.193
8157,394718.8456,4619635.314
8158,395305.2086,4619561.024
8159,394986.1407,4619988.608
8160,395097.7034,4619892.698
8161,395383.9049,4619757.271
8162,395137.9377,4619291.564
8163,394987.2581,4619315.763
8164,395498.3424,4619921.19
8165,394919.5806,4619304.49
8166,394810.0533,4619703.545
8167,394923.5413,4619027.491
8168,395482.7851,4619785.784
8169,395423.6772,4619744.332
8170,395250.7218,4619527.387
8171,394762.4184,4619624.481
8172,394969.315,4619514.198
8173,394648.9765,4619006.656
8174,395162.8487,4619777.743
8175,394861.3893,4619962.105
8176,395410.988,4619586.339
8177,394898.2771,4619758.722
8178,395429.2865,4619644.081
8179,394658.0766,4619983.071
8180,394595.0112,4619725.383
8181,394584.5691,4619375.026
8182,395313.4262,4619284.188
8183,394680.4499,4619674.084
8184,394941.1122,4619801.394
8185,394822.8599,4619142.973
8186,395101.735,4619394.009
8187,394690.2533,4619863.464
8188,395170.0162,4619410.904
8189,394927.07,4619666.667
8190,395544.6933,4619612.864
8191,394858.0795,4619575.276
8192,395050.6171,4619807.672
8193,394737.2186,4619567.58
8194,395270.8973,4619187.674
8195,394537.9092,4619328.949
8196,394908.9411,4619606.367
8197,394924.3555,4619532.182
8198,394823.6542,4619627.588
8199,395135.5761,4619331.212
8200,395236.5263,4619429.876
8201,394749.5585,4619942.921
8202,394980.0514,4619883.122
8203,394542.0706,4619493.969
8204,394754.3737,4619859.055
8205,395140.2673,4619319.31
8206,395048.8991,4619299.178
8207,395003.2444,4619599.48
8208,395052.3124,4619018.972
8209,394593.2341,4619502.446
8210,395170.2897,4619970.521
8211,395397.0592,4619924.269
8212,394950.3343,4619561.502
8213,394688.6801,4619419.337
8214,395320.4922,4619369.463
8215,395001.5975,4619392.468
8216,394690.0987,4619619.026
8217,395531.9237,4619743.982
8218,395531.5512,4619149.223
8219,394824.5683,4619257.85
8220,395420.276,4619712.819
8221,395130.0902,4619304.81
8222,395024.1317,4619069.419
8223,395483.2533,4619156.206
8224,395353.4539,4619349.028
8225,395350.1268,4619517.037
8226,394982.7231,4619107.003
8227,394575.3237,4619834.19
8228,395001.7997,4619690.106
8229,394580.4411,4619431.571
8230,394657.804,4619845.991
8231,394820.1452,4619230.068
8232,395403.6503,4619393.529
8233,395400.1493,4619472.669
8234,395174.177,4619989.842
8235,394582.1388,4619886.55
8236,395356.7617,4619293.117
8237,394963.0896,4619248.69
8238,394633.9994,4619591.113
8239,395305.1619,4619288.755
8240,395324.9329,4619419.294
8241,394596.1113,4619788.685
8242,395258.5444,4619088.192
8243,394921.9175,4619607.08
8244,395098.3723,4619633.009
8245,395315.9916,4619058.159
8246,394908.3083,4619550.66
8247,395119.8596,4619880.698
8248,395384.7314,4619938.584
8249,395118.915,4619583.648
8250,394713.2621,4619752.761
8251,394772.1131,4619770.302
8252,394736.0205,4619255.99
8253,395251.8079,4619346.576
8254,395381.4158,4619123.657
8255,395481.6084,4619832.745
8256,394808.9259,4619457.757
8257,394697.2971,4619754.905
8258,394640.8741,4619176.487
8259,395042.1559,4619874.044
8260,394920.9515,4619808.219
8261,395195.539,4619626.154
8262,395138.5653,4619275.827
8263,394552.4565,4619837.108
8264,395439.9321,4619849.859
8265,394565.1997,4619771.309
8266,395164.9985,4619025.294
8267,395174.1282,4619631.056
8268,395482.5056,4619666.215
8269,395259.1708,4619592.252
8270,394743.1455,4619821.969
8271,395482.1802,4619059.81
8272,395306.8908,4619443.464
8273,395022.8102,4619593.643
8274,394900.9121,4619943.972
8275,394675.4914,4619182.715
8276,395544.8222,4619838.564
8277,395138.7124,4619194.787
8278,394906.2936,4619647.618
8279,394838.2718,4619691.144
8280,395208.5604,4619106.806
8281,394673.8206,4619893.491
8282,395011.5672,4619545.546
8283,394884.8311,4618997.706
8284,395047.8715,4619990.556
8285,394869.8825,4619307.127
8286,394837.5394,4619463.728
8287,395163.6547,4619964.495
8288,394759.2547,4619184.222
8289,394655.4284,4619518.851
8290,395220.3229,4619484.976
8291,395277.4504,4619940.37
8292,395023.8913,4619443.161
8293,395537.4432,4619647.07
8294,395261.7953,4619428.188
8295,395050.5987,4619193.142
8296,394646.4523,4619746.123
8297,394849.6005,4619965.88
8298,394646.9461,4619658.349
8299,394678.9368,4619732.895
8300,395161.9652,4619707.761
8301,395302.1537,4619741.738
8302,395261.0351,4619838.537
8303,395423.1125,4619233.645
8304,394994.2625,4619859.118
8305,394721.3598,4619162.182
8306,395458.214,4619205.42
8307,395238.0122,4619005.2
8308,394933.5522,4619977.828
8309,395100.3542,4619680.295
8310,395325.638,4619423.797
8311,395276.8486,4619128.828
8312,395189.7548,4619789.222
8313,395147.3867,4619238.394
8314,394610.8956,4619412.571
8315,395087.8723,4619602.016
8316,395494.8684,4619279.603
8317,394913.7843,4619550.754
8318,395452.8088,4619033.123
8319,394637.1472,4619334.098
8320,394665.5134,4619589.264
8321,394581.8589,4619461.07
8322,394662.8884,4619041.751
8323,394957.7863,4619762.204
8324,395096.0735,4619313.002
8325,394541.3077,4619091.371
8326,394823.1264,4618999.35
8327,394860.4595,4619202.61
8328,394754.3421,4619897.135
8329,395470.0693,4619041.437
8330,395382.8306,4619715.998
8331,395402.3937,4619087.362
8332,394774.1739,4619252.48
8333,395519.4566,4619986.865
8334,395399.8943,4619806.877
8335,394828.5112,4619325.297
8336,394592.0676,4619181.937
8337,395396.8725,4619300.544
8338,395005.2455,4619886.068
8339,395185.7507,4619194.213
8340,395520.8964,4619349.177
8341,395082.7268,4619673.326
8342,395103.2807,4619869.377
8343,395481.2956,4619572.181
8344,395544.6529,4619158.323
8345,395406.7523,4619066.498
8346,395159.7555,4619924.633
8347,394896.9104,4619808.96
8348,395381.0209,4619501.436
8349,395405.921,4619438.154
8350,394756.9528,4619452.201
8351,394906.7342,4619607.07
8352,395188.7267,4619992.217
8353,395298.8637,4619427.084
8354,394603.1451,4619010.247
8355,394651.6543,4619193.967
8356,395119.0318,4619699.368
8357,395471.2446,4619209.955
8358,395326.995,4619402.78
8359,394770.3303,4619452.037
8360,395325.3271,4619029.045
8361,394761.5887,4619051.044
8362,395029.9551,4619736.503
8363,395541.3115,4619663.874
8364,395517.4621,4619704.534
8365,394599.6636,4619391.188
8366,395075.7943,4619930.026
8367,394927.1809,4619934.686
8368,394621.1118,4619593.681
8369,394635.9614,4619761.784
8370,394876.1415,4619053.652
8371,394679.8376,4618999.505
8372,395187.6956,4619929.926
8373,395341.8409,4619987.953
8374,395358.3145,4619235.388
8375,395159.9612,4619654.571
8376,395240.2009,4619258.683
8377,394983.8276,4619641.281
8378,394660.9632,4619305.12
8379,394662.923,4619927.562
8380,394588.758,4619746.897
8381,394898.3035,4619901.193
8382,394621.349,4619876.021
8383,394983.4772,4619467.236
8384,395270.3026,4619528.361
8385,395405.868,4619158.143
8386,394615.5274,4618996.891
8387,395255.8318,4619728.151
8388,395409.1999,4619782.314
8389,395334.279,4619177.511
8390,395121.146,4619798.932
8391,394578.0313,4619098.475
8392,394748.8897,4619038.64
8393,394563.0745,4619099.014
8394,394769.9227,4619500.023
8395,394631.2238,4619433.36
8396,395457.7305,4619515.854
8397,394721.6022,4619556.364
8398,394608.4583,4619607.978
8399,394757.9523,4619944.05
8400,395518.1136,4619761.064
8401,394832.6235,4619657.008
8402,395477.5254,4619033.462
8403,394766.5857,4619538.882
8404,395290.3374,4619191.301
8405,395029.6493,4619458.541
8406,394691.869,4619382.19
8407,394724.0705,4619394.576
8408,394769.4784,4619253.665
8409,394886.3716,4619631.946
8410,394736.082,4619352.339
8411,395171.6914,4619958.135
8412,395489.342,4619612.604
8413,395404.486,4619195.464
8414,394694.5659,4619124.786
8415,394564.6622,4619483.171
8416,394602.0602,4619554.049
8417,394912.4617,4619112.524
8418,395459.6531,4619123.138
8419,394958.5387,4619382.098
8420,394634.0872,4619290.863
8421,395294.5619,4619257.712
8422,394594.6241,4619637.42
8423,395033.8388,4619765.76
8424,394986.439,4619037.076
8425,394563.5294,4619885.576
8426,394609.8767,4619334.419
8427,394857.8505,4619862.83
8428,395343.7942,4619769.916
8429,395053.1908,4619549.31
8430,395079.8609,4619560.073
8431,394937.4559,4619258.082
8432,395108.9166,4619790.819
8433,395098.4936,4619731.823
8434,395307.4568,4619116.174
8435,395501.3543,4619089.506
8436,394778.5222,4619871.46
8437,395463.2001,4619263.259
8438,394935.0865,4619971.436
8439,394595.8768,4619472.226
8440,395241.5876,4619253.689
8441,394618.2124,4619157.495
8442,395056.7164,4619531.425
8443,395224.8653,4619439.388
8444,394962.6065,4619547.98
8445,394679.266,4619710.398
8446,395309.6711,4619225.742
8447,394570.9476,4619439.579
8448,395055.5068,4619635.133
8449,394694.8675,4619644.342
8450,394890.6237,4619445.73
8451,395002.0366,4619844.373
8452,395440.9128,4619544.167
8453,394763.1066,4619403.6
8454,394650.5269,4619981.036
8455,394655.8151,4619185.265
8456,395176.2595,4619296.84
8457,394661.202,4619721.27
8458,395167.814,4619133.657
8459,394598.711,4619409.774
8460,395208.6313,4619724.682
8461,395107.3162,4619204.464
8462,394877.8367,4619311.856
8463,395057.5498,4619182.772
8464,395318.5229,4619573.51
8465,394966.9334,4619976.078
8466,395200.6435,4619281.465
8467,395059.8537,4619645.003
8468,394670.1052,4619522.677
8469,395028.5233,4619521.03
8470,394732.7812,4619592.427
8471,394891.9278,4618995.73
8472,395265.2773,4619121.212
8473,395504.4585,4619248.022
8474,395190.6441,4619428.125
8475,395544.0368,4619634.941
8476,394619.4706,4619881.401
8477,395230.1835,4619750.528
8478,395155.6095,4619296.885
8479,395068.5081,4619966.49
8480,394883.0252,4619514.116
8481,395281.898,4619145.892
8482,395419.2653,4619263.622
8483,395507.6425,4619127.797
8484,395301.248,4619256.66
8485,395043.6195,4619782.887
8486,395430.4878,4619531.203
8487,394982.6708,4619186.325
8488,395387.2353,4619716.684
8489,395165.8779,4619144.828
8490,395370.0147,4619342.277
8491,394848.5464,4619412.336
8492,394727.8645,4619604.728
8493,394943.3885,4619821.141
8494,395440.6367,4619642.424
8495,394788.819,4619062.433
8496,394935.9864,4619077.676
8497,395146.2355,4619771.93
8498,395269.0994,4619878.576
8499,395060.0047,4619302.718
8500,395256.4898,4619826.269
8501,395155.5163,4619803.744
8502,395083.6224,4619820.663
8503,395236.7448,4619245.813
8504,395116.9059,4619684.674
8505,395503.4059,4619616.439
8506,395367.7296,4619336.955
8507,394584.859,4619078.689
8508,394617.4712,4619933.776
8509,395009.2698,4619052.54
8510,395177.3211,4619040.815
8511,395429.2781,4619791.892
8512,394891.243,4619207.213
8513,394708.6027,4619221.62
8514,395488.6219,4619621.523
8515,395194.23,4619544.627
8516,395437.3232,4619186.084
8517,394973.4477,4619113.062
8518,395239.4278,4619347.183
8519,395145.6777,4619684.075
8520,394914.2057,4619218.708
8521,395022.7667,4619820.372
8522,395250.4064,4619490.138
8523,394734.0895,4619559.342
8524,394584.3095,4619738.216
8525,395487.3338,4619700.013
8526,395076.7208,4619540.369
8527,395463.3609,4619912.312
8528,395211.4934,4619682.182
8529,394788.2282,4619252.512
8530,395155.4202,4619838.935
8531,394981.305,4619942.786
8532,395091.2938,4619997
8533,395084.9339,4619250.533
8534,394586.3396,4619787.155
8535,395510.4846,4619121.485
8536,395238.7111,4619661.005
8537,395512.0961,4619824.522
8538,394985.6177,4619710.774
8539,395347.0786,4619882.047
8540,395424.4244,4619166.136
8541,395038.9856,4619831.337
8542,394854.3233,4619205.468
8543,395295.0438,4619895.732
8544,394851.7493,4619544.083
8545,395254.8764,4619632.629
8546,395384.2431,4619638.612
8547,395289.7306,4619567.958
8548,395049.4421,4619252.338
8549,395223.5036,4619111.162
8550,395455.1924,4619563.845
8551,394736.645,4619540.394
8552,394603.7915,4619719.17
8553,395005.2294,4619221.233
8554,395427.601,4619919.033
8555,395002.6565,4619462.073
8556,395317.8008,4619978.025
8557,394537.4354,4619065.934
8558,395380.1848,4619915.481
8559,395501.6323,4619140.176
8560,395428.1812,4619631.125
8561,395206.605,4619402.034
8562,394773.2349,4619748.92
8563,394938.9838,4619945.682
8564,394724.2504,4619388.142
8565,395173.4093,4619551.956
8566,394555.5326,4619403.174
8567,394560.3357,4619949.693
8568,395122.7009,4619826.948
8569,395169.7865,4619487.511
8570,395357.4648,4619618.8
8571,395462.6779,4619906.171
8572,394709.2424,4619080.489
8573,394843.8523,4619471.279
8574,395386.9632,4619793.656
8575,394716.5215,4619674.056
8576,395150.1012,4618999.929
8577,394910.2791,4619033.021
8578,394607.5392,4619996.77
8579,395217.5497,4619375.409
8580,394572.6633,4619011.33
8581,395060.8522,4619203.625
8582,394711.4723,4619047.11
8583,395329.3569,4619643.921
8584,395285.4514,4619898.844
8585,394811.4014,4619117.363
8586,395141.0589,4619056.412
8587,394866.2352,4619014.422
8588,395280.4124,4618996.439
8589,395088.1637,4619822.633
8590,395164.3172,4619671.313
8591,395296.9188,4619673.742
8592,395077.7141,4619098.59
8593,395219.2403,4619934.114
8594,394689.7329,4619608.56
8595,395121.6523,4619962.296
8596,394702.8421,4619767.214
8597,394953.5297,4619490.774
8598,394858.9251,4619763.732
8599,394765.3078,4619278.365
8600,394722.3382,4619239.982
8601,395326.4382,4619508.965
8602,395417.9119,4619173.574
8603,395505.1327,4619234.779
8604,394860.3796,4619552.136
8605,395267.2936,4619102.531
8606,394839.2763,4619845.736
8607,394596.1969,4619420.397
8608,395510.8247,4619449.04
8609,395336.9323,4619497.743
8610,394948.6472,4619424.532
8611,395547.5401,4619634.941
8612,395106.0767,4619353.835
8613,395289.6398,4619553.85
8614,395248.026,4619296.022
8615,394815.2394,4619044.876
8616,394559.8903,4619377.075
8617,395061.0469,4618995.663
8618,395282.3641,4619928.089
8619,394593.5388,4619276.539
8620,395089.0674,4619093.022
8621,394977.7746,4619388.41
8622,395402.6297,4619474.556
8623,395403.3607,4619900.526
8624,394903.5558,4619056.389
8625,394745.9077,4619002.131
8626,394594.0096,4619285.267
8627,395043.3375,4619143.863
8628,395002.1334,4619257.642
8629,394650.0464,4619935.444
8630,395339.3095,4619331.261
8631,394806.07,4619950.701
8632,395003.0914,4619798.302
8633,395010.0617,4619860.575
8634,395371.6023,4619556.826
8635,395423.1675,4619255.027
8636,394580.3886,4619287.567
8637,395092.308,4619533.247
8638,395531.3648,4619418.8
8639,395215.0816,4619898.223
8640,395056.0025,4619977.326
8641,395005.6602,4619919.957
8642,395293.6249,4619934.216
8643,394928.3678,4619358.536
8644,395323.6321,4619538.198
8645,395189.4387,4619785.229
8646,395357.0211,4619561.99
8647,394782.0991,4619172.276
8648,395051.4585,4619338.012
8649,395448.4458,4619100.33
8650,395083.8374,4619015.138
8651,395298.3566,4619042.542
8652,394677.5855,4619321.27
8653,395297.7488,4619652.751
8654,394556.1353,4619143.525
8655,394774.6037,4619701.68
8656,395396.0253,4619305.133
8657,394929.8468,4619640.55
8658,395399.0557,4619311.505
8659,394550.469,4619551.937
8660,394676.6397,4619890.088
8661,394603.1333,4619098.127
8662,395432.5124,4619105.596
8663,395299.5051,4619080.685
8664,395428.2132,4619341.842
8665,395217.9742,4619390.893
8666,394658.2082,4619991.853
8667,394989.3276,4619682.923
8668,395360.2827,4619777.317
8669,394901.5297,4619781.181
8670,394654.087,4619877.513
8671,395455.2259,4619580.669
8672,395382.093,4619307.067
8673,394794.1744,4618997.143
8674,395224.9379,4619648.007
8675,394866.2087,4619293.851
8676,395349.5659,4619359.84
8677,395376.0763,4619474.816
8678,394784.3453,4619998.099
8679,395245.5095,4619515.921
8680,394993.6927,4619759.704
8681,394692.0665,4619885.284
8682,394565.4417,4619197.76
8683,395206.4139,4619574.017
8684,394611.2791,4619569.023
8685,395254.2013,4619502.264
8686,394806.2908,4619305.123
8687,394858.3136,4619332.312
8688,394641.702,4619137.832
8689,395362.5062,4619210.397
8690,394760.4011,4619562.96
8691,394720.4988,4619889.879
8692,395548.8727,4619792.355
8693,394735.7046,4619994.063
8694,395500.5342,4619327.258
8695,394816.6965,4619254.103
8696,394685.6596,4619408.825
8697,394682.9318,4619968.744
8698,394803.3951,4619698.224
8699,394548.7867,4619704.29
8700,395255.9379,4619764.394
8701,395003.4183,4619594.051
8702,395412.4449,4619194.146
8703,394942.0212,4619955.312
8704,394763.665,4619258.907
8705,394662.9237,4619803.517
8706,394932.002,4619869.086
8707,395104.3884,4619272.125
8708,394989.4483,4619007.579
8709,395110.1858,4619162.223
8710,394657.5425,4619265.567
8711,395313.8092,4619786.197
8712,394767.5232,4619231.099
8713,394988.7509,4619132.422
8714,395051.1063,4619488.036
8715,395540.9114,4619770.214
8716,394722.9995,4619190.899
8717,394630.3453,4619196.358
8718,394625.0517,4619033.133
8719,395028.728,4619369.402
8720,395004.8779,4619551.434
8721,394614.9181,4619951.551
8722,395240.2709,4619768.176
8723,395226.7616,4619247.945
8724,394558.1661,4619543.701
8725,394676.9512,4619086.775
8726,395536.4926,4619441.116
8727,395487.9712,4619996.948
8728,395076.9242,4619289.982
8729,394938.0594,4619562.147
8730,394723.213,4619020.358
8731,395113.667,4619665.958
8732,395364.5751,4619900.306
8733,394709.1711,4619403.988
8734,395347.6453,4619593.614
8735,395394.7838,4619473.497
8736,395420.416,4619559.526
8737,395471.6374,4619071.605
8738,395061.9884,4619742.117
8739,394699.8781,4619336.478
8740,395285.798,4619887.016
8741,394708.114,4619949.528
8742,395403.1375,4619357.763
8743,395339.1192,4619269.318
8744,394849.7617,4619281.235
8745,394780.8328,4619013.479
8746,394761.512,4619766.121
8747,395037.3755,4619845.117
8748,395362.8579,4619701.999
8749,394644.0623,4619487.937
8750,395010.3078,4619525.243
8751,395069.3323,4619377.723
8752,395372.4839,4619296.472
8753,395381.9229,4619175.896
8754,394572.0663,4619754.734
8755,394723.5509,4618992.475
8756,395539.3089,4619450.978
8757,395447.496,4619089.808
